molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D
Cl2GeH2,"germane, dichloro",15230-48-5,205.15,305.15,-0.0121487340302632,0.000131251221922788,-1.85715391603252e-08,-2.43493964466096e-10
Cl2H2Si,"silane, dichloro",4109-96-0,281.45,650.0,-0.000705862583397618,3.63367650061755e-05,-1.40330519832371e-08,4.24153159108899e-11
F2H2Si,"silane, difluoro",13824-36-7,151.15,251.15,-0.00623002849834432,8.16232306593809e-05,3.4994075077218397e-07,-7.95973999209695e-10
H2I2Si,"silane, diiodo",13760-02-6,272.15,372.15,-0.0100716332341363,6.529973662300661e-05,7.2793716280867e-08,-2.02821831877648e-10
H2O,water,7732-18-5,150.0,1500.0,0.0056198676916813795,1.5699191738867198e-05,1.01063350941629e-07,-2.4282410372177397e-11
H2O2,hydrogen peroxide,7722-84-1,295.0,1500.0,-0.0061975938160957105,7.55273360751429e-05,9.74634878383806e-09,-6.9303333083398e-12
H2O4S,sulfuric acid,7664-93-9,610.0,1000.0,-0.0035315798807536,3.03849940064625e-05,9.07031131566004e-09,-3.36734001852346e-12
H2S,hydrogen sulfide,'7783-06-4',212.8,1500.0,0.00311835332248753,3.51618317417705e-05,4.416808975203059e-08,-1.47684880403777e-11
H2S2,hydrogen disulfide,13465-07-1,183.45,283.45,-0.00661899250497763,8.446258990046659e-05,-6.19929611594788e-09,-1.76658682768131e-10
H2Se,hydrogen selenide,'7783-07-5',231.15,1000.0,-0.0013315449740692901,4.2853615560661604e-05,5.1061940470623005e-09,-1.6227203345363702e-12
H2Te,hydrogen telluride,'7783-09-7',298.0,324.15,-0.00840975233860488,8.482461988078509e-05,-5.6937115767345705e-08,-6.996647731035879e-11
AsH3,arsine,7784-42-1,210.67,1000.0,-0.0029159429734668,5.1229133882553495e-05,1.00562642234522e-08,-7.37735359232093e-12
BrGeH3,"germane, bromo",13569-43-2,241.15,341.15,-0.0123176087546485,0.00010788981162817901,-1.18564644050856e-08,-1.68049340371801e-10
BrH3Si,"silane, monobromo",13465-73-1,179.25,279.25,-0.00521620962615336,5.11586275564943e-05,2.22540381962134e-07,-4.82255564236424e-10
ClGeH3,"germane, chloro",13637-65-5,221.15,321.15,-0.0133694785880083,0.000130093221695075,-1.71080800830553e-08,-2.18960395012982e-10
ClH3Si,"silane, monochloro",13465-78-6,155.05,255.05,-0.00583998452452841,7.62096440345668e-05,2.73264834039145e-07,-6.47520676839446e-10
FH3Si,"silane, monofluoro",13537-33-2,150.0,200.0,-0.00280276793025949,0.00010292419123428,1.1637974098545e-07,-4.891251242867761e-10
H3ISi,"silane, iodo",13598-42-0,216.15,316.15,-0.00559431241167105,4.06286971277985e-05,1.69628771281795e-07,-3.38468453993846e-10
H3N,ammonia,7664-41-7,239.72,1500.0,0.00914138388677291,-7.294529649924091e-06,2.1665620336865502e-07,-6.44653592317968e-11
H3NO,hydroxylamine,7803-49-8,295.0,1000.0,-0.00671083508772577,8.44791405450008e-05,3.92578446172178e-08,-1.77314548240423e-11
H3O2P,hypophosphorous acid,6303-21-5,299.65,399.65,-0.0152240298843473,8.10037645139083e-05,1.90819272192255e-07,-3.51766398857626e-10
H3O3P,phosphorous acid,13598-36-2,347.55,447.55,-0.0188350302852962,6.89641808092271e-05,2.62324569975891e-07,-3.8652934251171497e-10
H3P,phosphine,7803-51-2,185.41,1000.0,-0.000215889512767072,5.69174446557824e-05,5.991853940391071e-08,-2.55692320133818e-11
H3Sb,stibine,7803-52-3,185.15,285.15,-0.00667095551185915,8.12641905421065e-05,-3.814010804103201e-08,-1.24101379455465e-10
GeH4,germane,7782-65-2,250.0,1000.0,-0.0124,9.1289e-05,-1.5424e-08,0.0
H4IP,phosphonium iodide,12125-09-6,291.65,391.65,-0.0135396893843796,8.563262414865e-05,7.49569691575771e-08,-2.1298783893215297e-10
H4N2,hydrazine,302-01-2,295.0,1000.0,-0.0060522331645868,6.554570078841971e-05,7.013843263264741e-08,-2.5328627195468198e-11
H4Si,silane,7803-62-5,161.0,750.0,-0.001622895049763,6.2665919920751e-05,7.12975000450341e-08,-2.2873705083654e-11
H4Sn,stannane,2406-52-2,150.0,227.15,-0.00512061343233665,0.00010069154676203101,-5.7443485803063394e-08,-1.96067097901367e-10
B2BrH5,diborane hydrobromide,,168.95,268.95,-0.00845179279894045,0.00012741009017031599,8.29613404021744e-08,-3.6025598461809997e-10
B2H6,diborane,19287-45-7,180.65,1000.0,-0.0035567563833907795,4.7777780375402706e-05,1.70866122670889e-07,-5.5617612973480896e-11
B3H6N3,borazine,6569-51-3,215.76,315.76,0.0026730575651657197,-0.000170285449252019,1.7660732429206798e-06,-2.33727690241957e-09
Ge2H6,digermane,13818-89-8,164.15,264.15,-0.009159158407519621,0.000136842874615291,-2.7316127624673503e-08,-2.65136549052091e-10
H6N2O,hydrazine hydrate,7803-57-8,221.45,321.45,-0.00866179205801317,7.735737160121391e-05,2.1711139191300803e-07,-4.31203401403653e-10
H6OSi2,disiloxane,13597-73-4,150.0,229.15,-0.00846083211062762,0.000204435746168411,-1.1253796627725599e-07,-2.18243652008289e-10
H6Si2,disilane,1590-87-0,259.0,1000.0,-0.004931319694162079,6.01651691250893e-05,5.2746300025221396e-08,-2.0865634802269498e-11
Ge3H8,trigermane,14691-44-2,167.55,267.55,-0.008142482101363209,0.000127112119638771,-3.4770228409288803e-09,-2.68206642947079e-10
H8Si3,trisilane,7783-26-8,155.75,255.75,-0.0107359984375535,0.000200036792230991,-6.628499014697939e-09,-3.11624137660538e-10
B5H9,pentaborane,19624-22-7,226.55,326.55,0.0127888020582696,-0.000281063683853948,1.9647380281451403e-06,-2.3275553768437198e-09
H9NSi3,trisilazane,27712-54-5,167.45,267.45,-0.0130499442524216,0.000212498986651204,1.2266999443695198e-07,-5.20873360448538e-10
B4H10,tetraborane,18283-93-7,152.15,252.15,-0.011889311172469,0.000251136310064444,2.7547812481725298e-08,-2.88692046226993e-10
H10Si4,tetrasilane,7783-29-1,188.85,288.85,-0.012587877288433,0.000166918411132373,3.54532981653474e-07,-7.78945996260977e-10
B5H11,pentaborane,18433-84-6,150.15,250.15,-0.008751518386606441,0.00021752162443526102,3.40532253272129e-08,-2.29272194543768e-10
AlB3H12,aluminum borohydride,16962-07-5,208.65,308.65,-0.00586282017956235,4.94999758714968e-05,4.34537514311294e-07,-6.852286286394099e-10
B10H14,decaborane,17702-41-9,372.75,472.75,0.00516605195654936,-0.000438418542106746,2.47262030176708e-06,-2.3520459450160498e-09
He,helium-3,14762-55-1,10.0,1000.0,0.01313041222549,0.000730678772668618,-6.311660164920179e-07,2.75665260774727e-10
He,helium-4,7440-59-7,100.0,2000.0,0.03,0.000428970930548285,-1.2065170815864698e-07,2.6846147194837303e-11
Hg,mercury,7439-97-6,295.0,1500.0,0.0018250064685486,6.52542030855061e-06,1.5651922411151002e-08,-6.764433290804191e-12
I2,iodine,7553-56-2,295.0,1500.0,-0.00117959223972721,1.77190389539411e-05,-1.0366871885084e-08,3.1130928221122002e-12
K,potassium,'7440-09-7',1100.0,1500.0,0.141425,-0.000241208333333334,1.525e-07,-2.9166666666666695e-11
Kr,krypton,7439-90-9,100.0,2000.0,0.000126100887143477,3.3619135563127196e-05,-8.25049681799058e-09,2.1564428632465196e-13
Li,lithium,7439-93-2,1700.0,2000.0,1.57666666666658,-0.00139999999999986,3.3333333333326003e-07,1.32454766167535e-23
NO,nitric oxide,10102-43-9,121.38,1500.0,0.00299953118971674,8.304703121159409e-05,-1.51844524171479e-08,1.8810175331914e-12
NO2,nitrogen dioxide,10102-44-0,295.0,1500.0,0.0028700822780228803,5.459120045571e-05,2.5960795206480296e-08,-1.42721991633092e-11
N2,nitrogen,7727-37-9,63.15,1500.0,-0.00022677943366402798,0.000102746291864698,-6.015141955845571e-08,2.2331907127430102e-11
N2O,nitrous oxide,10024-97-2,173.15,1500.0,-0.008345441005791591,9.397818804942579e-05,-1.64900290065148e-08,1.17556952087718e-12
N2O3,nitrogen trioxide,10544-73-7,170.0,270.0,-0.00861552335761203,9.63826619209984e-05,1.9103586615874102e-07,-5.90269087606981e-10
N2O4,nitrogen tetraoxide,10544-72-6,261.9,361.9,-0.0147923630006986,8.420973052840541e-05,2.5930545555979803e-07,-4.99550819654409e-10
N2O5,nitrogen pentoxide,10102-03-1,314.15,414.15,-0.0291166862278241,0.000124584896449192,4.13643218107028e-07,-6.93383444148596e-10
Na,sodium,7440-23-5,1200.0,1450.0,1.54878000000001,-0.00324136666666668,2.3230000000000098e-06,-5.53333333333336e-10
Ne,neon,'7440-01-9',30.0,2000.0,0.007803380033161209,0.00014978532705154198,-4.88018841633471e-08,6.10610331808768e-12
O2,oxygen,7782-44-7,80.0,2000.0,0.000154745838956367,9.4153396311291e-05,-2.7529239766081695e-08,5.20692757534859e-12
O2S,sulfur dioxide,'7446-09-5',250.0,900.0,0.000853076780273944,8.621216975876311e-06,8.366159567879309e-08,-5.03326155596051e-11
O3,ozone,10028-15-6,161.85,1000.0,-0.00323580891330684,7.70333820397482e-05,4.2929964311815e-09,-8.19515390455156e-12
O3P2,phosphorus trioxide,1314-24-5,296.95,396.95,-0.0187881606754953,0.000110828618410106,1.50942654375645e-07,-3.5539505756155603e-10
O3S,sulfur trioxide,'7446-11-9',295.0,1000.0,-0.00524225505077052,5.98544753707056e-05,3.9262552295899894e-09,-9.235748359866489e-12
O4Os,osmium tetroxide,20816-12-0,314.15,414.15,-0.0152681045775591,8.7216290170785e-05,8.01216836436244e-08,-2.13128420084126e-10
O6P4,phosphorous (III) oxide,12440-00-5,296.95,396.95,-0.0247853031836793,7.57172071862066e-05,6.09686531441002e-07,-9.271553514564119e-10
P,phosphorus (white),7723-14-0,200.0,1600.0,0.000276779220779219,2.2474515151515198e-05,-2.08266233766234e-09,4.53030303030303e-13
P,phosphorus (red),7723-14-0,700.0,1000.0,-0.0019797322683298897,2.77508909748469e-05,-5.0453626945049e-09,7.40691838692759e-13
P2S5,phosphorus (V) sulfide,1314-80-3,787.15,1000.0,-0.00516016691222233,5.8980478568702504e-05,1.5038227010015698e-09,-7.287304635633229e-13
Rb,rubidium,7440-17-7,1000.0,1500.0,0.0342,-4.79e-05,3.05e-08,-5e-12
Rn,radon,10043-92-2,202.15,302.15,-0.00464153257839446,5.5807502890404506e-05,-7.398581849450429e-08,0.0
S,sulfur,7704-34-9,717.0,1000.0,0.0018213165772072602,1.7486408171052802e-05,-7.575628354715931e-10,-4.60161912788497e-13
Xe,xenon,7440-63-3,100.0,1500.0,0.000143578643578644,1.87664742664743e-05,-1.96729196729197e-09,-5.53150553150553e-13
Zn,zinc,7440-66-6,250.0,1500.0,0.0014925880234780199,2.69555840012536e-05,-7.1293336315084e-09,1.58386490999053e-12
